ID_DECLARATION;ID_ENVOI_EDI;ID_FORMULAIRE;ID_ADHERENT;ANNEE_DECLAR;PERIODE_DECLAR;REGIME_DECLAR;CODE_COMP;DATE_DEPOT;FAIT_GEN;RENS;MODE_DECLAR;CA_GLOBAL;MNT_TAXE;MNT_DEDUCTION;MNT_CREDIT;TVA_DUE;PAIEMENT_ACCOMP;TAXE_PAYEE;ETAT_DECLARATION;RELEVE_DEDUCTION;DATE_EFF_DEPOT;IS_HISTORY_ONLY;TYPE_DECLAR;DELETED;USER_MAJ;DATE_MAJ;DATE_TRANSFERT_METIER;MAJ;MAJ_T_METIER;RELEVE_DEDUCTION_AUTRE;PAIEMENT_MC_INITILIZED;REF_PAIEMENT;MONTANT_VERSE;PRINCIPAL_VERSE;DROITS_COMP_TVA;DATE_CESSION_OU_CESSATION
621;NULL;2;29;2007;8;1;0;18/09/2007;NULL;NULL;1;2207100.00;441420.00;945078.60;0.00;0.00;0.00;0.00;4;TVA_DHL_Ao2007.xls;18/09/2007;0;C;1;ykanche_1085486;2007-09-18 15:36:18.183;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
602;NULL;2;1111;2007;7;1;0;30/08/2007;NULL;NULL;1;3615968.29;705252.00;2122093.92;0.00;0.00;0.00;0.00;4;Dail rupation TVA 07-07 Bull Maroc-IF1600893.xls;30/08/2007;0;C;1;omounsif_1600893;2007-08-30 15:01:42.723;16/12/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
623;NULL;2;1111;2007;8;1;0;NULL;NULL;NULL;1;3175445.00;443895.80;0.00;0.00;443895.80;0.00;443895.80;2;;NULL;0;D;1;amourchid_3300462;2007-09-25 13:51:19.406;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
624;NULL;2;1111;2007;8;1;0;27/09/2007;NULL;NULL;1;225068272.00;15828265.30;45387807.31;0.00;0.00;0.00;0.00;4;dlaration TVA mois 08-07.xls;27/09/2007;0;C;1;nbouhaddioui_3375348;2007-09-27 14:42:24.271;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
625;NULL;2;1111;2007;8;1;0;27/09/2007;NULL;NULL;1;0.00;0.00;10358132.19;0.00;0.00;0.00;0.00;4;TVA MOIS 08_07.xls;27/09/2007;0;C;1;mlaissaoui_3315040;2007-09-27 09:02:42.449;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
628;NULL;2;1111;2007;8;1;0;27/09/2007;NULL;NULL;1;1255240.00;251048.00;2713540.45;0.00;0.00;0.00;0.00;4;Dail rupation TVA 08-07 Bull Maroc-IF1600893.xls;27/09/2007;0;C;1;omounsif_1600893;2007-09-27 14:56:24.512;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
629;NULL;2;1111;2007;8;1;0;28/09/2007;NULL;NULL;1;124226843.62;24828011.10;10507097.43;0.00;14320913.67;0.00;14320913.68;4;TABLEAU RECUPERATION TVA 08 2007.xls;28/09/2007;0;D;1;amahfoud_1660323;2007-09-28 12:44:58.227;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
630;NULL;2;1111;2007;8;1;0;27/09/2007;NULL;NULL;1;387380859.00;36229455.60;248880951.40;0.00;0.00;0.00;0.00;4;declaration defenitive 082007.rar;27/09/2007;0;C;1;felkhlifi_1640392;2007-09-27 17:22:44.974;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
631;NULL;2;1111;2007;8;1;0;28/09/2007;NULL;NULL;1;72660990.00;14531370.00;99677238.66;0.00;0.00;0.00;0.00;4;Nexans Maroc - TVA rup - Ao 2007.xls;28/09/2007;0;C;1;sseffar_1066239;2007-09-28 12:00:26.636;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
632;NULL;2;1111;2007;8;1;0;28/09/2007;NULL;NULL;1;19247985.00;3849381.00;5296733.00;0.00;0.00;0.00;0.00;4;Document (297).pdf;28/09/2007;0;C;1;mlharaoui_1030709;2007-09-28 11:33:52.859;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
721;NULL;2;29;2007;9;1;0;26/10/2007;NULL;NULL;1;13414264.47;2381675.80;1349766.10;0.00;1031909.70;0.00;1031909.70;4;TAB DEDUCTIONS 09 2007.xls;26/10/2007;0;D;1;rbennani_1900268;2007-10-26 13:58:53.962;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
682;NULL;2;1111;2007;9;1;0;25/10/2007;NULL;NULL;1;8727.41;1746.00;4692592.33;0.00;0.00;0.00;0.00;4;Fichier bribes.shs;25/10/2007;0;C;1;mbenhaddou_2220793;2007-10-25 12:32:59.157;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
701;NULL;2;1111;2007;9;1;0;24/10/2007;NULL;NULL;1;3295761.00;460742.40;0.00;0.00;460742.40;0.00;460742.40;4;;24/10/2007;0;D;1;kanass_3300462;2007-10-24 13:50:25.507;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
741;NULL;2;1111;2007;9;1;0;23/10/2007;NULL;NULL;1;126505220.00;25275940.00;27437187.00;0.00;0.00;0.00;0.00;4;;23/10/2007;0;C;1;dmrini_1660911;2007-10-23 12:38:05.57;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
742;NULL;2;1111;2007;9;1;0;29/10/2007;NULL;NULL;1;36233700.00;9984983.00;2832529.00;0.00;7152454.00;0.00;7152454.00;4;deduct_sep07_cobomi_1050851.xls;29/10/2007;0;D;1;dmrini_1050851;2007-10-29 09:10:51.68;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
743;NULL;2;1111;2007;9;1;0;24/10/2007;NULL;NULL;1;18427.26;1843.00;0.00;0.00;1843.00;0.00;1843.00;4;;24/10/2007;0;D;1;ibenhamani_3300463;2007-10-24 16:32:49.716;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
22726;NULL;302;10;2019;1;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;raji16;2021-08-24 12:11:00.527;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
744;NULL;2;1111;2007;9;1;0;26/10/2007;NULL;NULL;1;298087660.00;27675825.20;255995603.82;0.00;0.00;0.00;0.00;4;Declaration definitive 092007.xls;26/10/2007;0;C;1;felkhlifi_1640392;2007-10-26 15:56:11.293;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
745;NULL;2;1111;2007;9;1;0;30/10/2007;NULL;NULL;1;17457568.29;3466674.70;19588931.79;0.00;0.00;0.00;0.00;4;TABLEAU RECUPERATION TVA 09 2007.xls;30/10/2007;0;C;1;amahfoud_1660323;2007-10-30 14:59:28.183;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
746;NULL;2;29;2007;9;1;1;11/11/2012;NULL;NULL;1;400.00;80.00;0.00;0.00;80.00;0.00;80.00;4;;31/10/2007;0;D;1;raji16;2007-10-31 10:05:38.33;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
747;NULL;2;1111;2007;3;2;0;30/10/2007;NULL;NULL;1;4410698.58;882140.00;5727988.12;0.00;0.00;0.00;0.00;4;TVA 3 EME 2007.xls;30/10/2007;0;C;1;aferkli_3316581;2007-10-30 11:39:49.895;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
1241;NULL;21;1111;2008;3;1;0;29/04/2008;NULL;NULL;1;287683812.00;20182550.30;62608355.62;0.00;0.00;0.00;0.00;4;DEDUCTION 02-08.xls;29/04/2008;0;C;1;nbouhaddioui_3375348;2008-04-29 10:42:34.008;NULL;M;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
751;NULL;2;1111;2007;9;1;0;29/10/2007;NULL;NULL;1;0.00;0.00;10920517.33;0.00;0.00;0.00;0.00;4;TVA MOIS 09_07.xls;29/10/2007;0;C;1;mlaissaoui_3315040;2007-10-29 16:38:35.971;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
752;NULL;2;1111;2007;9;1;0;30/10/2007;NULL;NULL;1;101091840.00;20217553.00;94807025.31;0.00;0.00;0.00;0.00;4;Nexans Maroc - TVA rup - Sept. 2007.xls;30/10/2007;0;C;1;sseffar_1066239;2007-10-30 09:17:06.628;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
753;NULL;2;1111;2007;9;1;0;29/10/2007;NULL;NULL;1;18176933.00;2587271.00;0.00;0.00;2587271.00;0.00;2587271.00;4;;29/10/2007;0;D;1;abahoujabour_1085109;2007-10-29 16:50:34.726;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
761;NULL;2;29;2007;9;1;4;07/11/2007;NULL;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;65.00;4;;07/11/2007;0;D;1;raji16;2007-11-07 15:45:35.884;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
755;NULL;2;1111;2007;9;1;0;31/10/2007;NULL;NULL;1;237874520.00;47574904.00;24310629.17;0.00;23264274.83;0.00;23264274.83;4;TVA CA 092007 FISC.XLS;31/10/2007;0;D;1;cnater_3330751;2007-10-31 10:30:07.009;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
757;NULL;2;29;2007;9;1;2;31/10/2007;NULL;NULL;1;90.00;18.00;0.00;0.00;18.00;0.00;18.00;4;;31/10/2007;0;D;1;raji16;2007-10-31 18:28:09.915;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
758;NULL;2;29;2007;9;1;3;01/11/2007;NULL;NULL;1;90.00;18.00;0.00;0.00;18.00;0.00;23.40;4;;01/11/2007;0;D;1;raji16;2007-11-01 16:25:22.783;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
762;NULL;2;29;2007;9;1;5;07/11/2007;NULL;NULL;1;300.00;60.00;0.00;0.00;60.00;0.00;78.00;4;;07/11/2007;0;D;1;raji16;2007-11-07 16:21:34.715;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
763;NULL;2;1111;2007;10;1;0;07/11/2007;NULL;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;50.00;4;;07/11/2007;0;D;1;selmontassir_16;2007-11-07 17:50:31.576;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
765;NULL;2;29;2007;9;1;7;07/11/2007;NULL;NULL;1;220.00;44.00;100.00;47.60;0.00;0.00;0.00;4;relv_ded.xls;07/11/2007;0;C;1;raji16;2007-11-07 20:41:38.646;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
14081;NULL;41;29;2016;2;1;1;28/04/2016; ;NULL;1;93750.00;18750.00;2996.15;0.00;15753.85;0.00;22056.00;4;;28/04/2016;0;D;1;raji16;2016-04-28 10:41:36.925;NULL;NULL;NULL;;0;NULL;NULL;0.00;0.00;NULL
768;NULL;2;1111;2007;10;1;0;16/11/2007;NULL;NULL;1;2732450.00;546490.00;986782.42;0.00;0.00;0.00;0.00;4;TVA_DHL_October2007.xls;16/11/2007;0;C;1;ykanche_1085486;2007-11-16 19:28:07.348;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
769;NULL;2;1111;2007;10;1;0;27/11/2007;NULL;NULL;1;6362563.00;890107.20;0.00;0.00;890107.20;0.00;890107.20;4;;27/11/2007;0;D;1;kanass_3300462;2007-11-27 15:34:06.546;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
771;NULL;2;1111;2007;10;1;0;26/11/2007;NULL;NULL;1;18240.54;1824.00;0.00;0.00;1824.00;0.00;1824.00;4;;26/11/2007;0;D;1;ibenhamani_3300463;2007-11-26 15:55:08.537;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
773;NULL;2;1111;2007;10;1;0;28/11/2007;NULL;NULL;1;15300184.00;2161253.20;0.00;0.00;2161253.20;0.00;2161253.20;4;;28/11/2007;0;D;1;abahoujabour_1085109;2007-11-28 10:00:08.682;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
774;NULL;2;1111;2007;10;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;TAB DEDUCTIONS 10 2007.XLS;NULL;0;NULL;1;mbouidar_1900268;2007-11-27 09:29:30.736;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
775;NULL;2;1111;2007;10;1;0;29/11/2007;NULL;NULL;1;253303739.00;17755307.90;47470897.41;0.00;0.00;0.00;0.00;4;deduction TVA 09-07.xls;29/11/2007;0;C;1;nbouhaddioui_3375348;2007-11-29 14:26:41.884;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
777;NULL;2;1111;2007;10;1;0;27/11/2007;NULL;NULL;1;16988262.17;3397652.00;5552774.13;0.00;0.00;0.00;0.00;4;t_tva 10-2007.xls;27/11/2007;0;C;1;beltifi_6140394;2007-11-27 12:15:46.961;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
778;NULL;2;1111;2007;10;1;0;27/11/2007;NULL;NULL;1;138518487.00;27703698.00;25194310.44;0.00;2509387.56;0.00;2509387.56;4;TVA CA 10 2007 HCM.XLS;27/11/2007;0;D;1;cnater_3330751;2007-11-27 10:43:35.162;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
22727;NULL;361;10;2020;1;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;raji16;2021-08-24 12:11:16.46;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
779;NULL;2;1111;2007;10;1;0;28/11/2007;NULL;NULL;1;101329460.00;20112182.80;94173680.07;0.00;0.00;0.00;0.00;4;Nexans Maroc- TVA ru-Oct. 2007.xls;28/11/2007;0;C;1;sseffar_1066239;2007-11-28 12:38:24.031;16/12/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
780;NULL;2;1111;2007;10;1;0;28/11/2007;NULL;NULL;1;6162294.00;1232458.00;6860947.15;0.00;0.00;0.00;0.00;4;Dail rupation TVA 10-07 Bull Maroc-IF1600893.xls;28/11/2007;0;C;1;omounsif_1600893;2007-11-28 09:01:01.575;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
781;NULL;2;1111;2007;10;1;0;28/11/2007;NULL;NULL;1;9955813.00;1990948.00;4331316.67;0.00;0.00;0.00;0.00;4;recup10.2007.pdf;28/11/2007;0;C;1;mlharaoui_1030709;2007-11-28 16:11:21.046;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
782;NULL;2;1111;2007;10;1;0;29/11/2007;NULL;NULL;1;0.00;0.00;746105.46;0.00;0.00;0.00;0.00;4;Fichier bribes.shs;29/11/2007;0;C;1;mbenhaddou_2220793;2007-11-29 12:06:19.855;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
784;NULL;2;1111;2007;10;1;0;29/11/2007;NULL;NULL;1;14619311.00;1471615.00;916990.38;0.00;554624.62;0.00;554624.62;4;Tableaux TVA Octobre 2007.xls;29/11/2007;0;D;1;sbadaoui_1084866;2007-11-29 15:34:09.614;16/12/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
785;NULL;2;1111;2007;10;1;0;29/11/2007;NULL;NULL;1;0.00;0.00;9861163.19;0.00;0.00;0.00;0.00;4;TVA MOIS 10-07.xls;29/11/2007;0;C;1;mlaissaoui_3315040;2007-11-29 16:06:04.685;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
787;NULL;2;1111;2007;10;1;0;30/11/2007;NULL;NULL;1;158044570.00;31586534.00;22703337.00;0.00;8883197.00;0.00;8883197.00;4;Fiche_Rupation Tva _scbg_10-2007 Teclaration..xls;30/11/2007;0;D;1;dmrini_1660911;2007-11-30 09:19:38.928;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
801;NULL;2;1111;2007;11;1;0;18/12/2007;NULL;NULL;1;5872300.00;1174460.00;1302793.20;0.00;0.00;0.00;0.00;4;TVA_DHL_November2007.xls;18/12/2007;0;C;1;ykanche_1085486;2007-12-18 11:46:51.23;04/11/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
802;NULL;2;1111;2007;11;1;0;25/12/2007;NULL;NULL;1;0.00;0.00;2315272.70;0.00;0.00;0.00;0.00;4;Fichier bribes.shs;25/12/2007;0;C;1;mbenhaddou_2220793;2007-12-25 16:09:02.477;04/11/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
822;NULL;2;1111;2007;11;1;0;25/12/2007;NULL;NULL;1;73889.16;7389.00;0.00;0.00;7389.00;0.00;7389.00;4;;25/12/2007;0;D;1;ibenhamani_3300463;2007-12-25 11:38:00.948;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
823;NULL;2;1111;2007;11;1;0;25/12/2007;NULL;NULL;1;4392265.00;614266.40;0.00;0.00;614266.40;0.00;614266.40;4;;25/12/2007;0;D;1;kanass_3300462;2007-12-25 14:24:25.259;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
841;NULL;2;1111;2007;11;1;0;26/12/2007;NULL;NULL;1;2879237.35;575848.00;10220729.29;0.00;0.00;0.00;0.00;4;TVA MOIS 11-07.xls;26/12/2007;0;C;1;mlaissaoui_3315040;2007-12-26 11:29:08.175;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
842;NULL;2;1111;2007;11;1;0;26/12/2007;NULL;NULL;1;36747546.76;6166810.80;8728270.64;0.00;0.00;0.00;0.00;4;TVA 11-2007.dot tva.xls;26/12/2007;0;C;1;dhatim_3330992;2007-12-26 12:35:07.317;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
843;NULL;2;1111;2007;11;1;0;27/12/2007;NULL;NULL;1;320631900.00;29669471.60;241326042.42;0.00;0.00;0.00;0.00;4;declaration defenitive 1107.xls;27/12/2007;0;C;1;felkhlifi_1640392;2007-12-27 08:59:12.628;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
844;NULL;2;1111;2007;11;1;0;28/12/2007;NULL;NULL;1;160299320.00;32037891.40;17020694.28;0.00;15017197.12;0.00;15017197.12;4;TABLEAU RECUPERATION TVA 11 2007.xls;28/12/2007;0;D;1;amahfoud_1660323;2007-12-28 11:51:52.276;04/11/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
861;NULL;2;1111;2007;11;1;0;28/12/2007;NULL;NULL;1;50699052.00;10137585.20;5716885.72;0.00;4420699.48;0.00;4420699.48;4;Document (67).pdf;28/12/2007;0;D;1;mlharaoui_1030709;2007-12-28 16:42:15.617;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
862;NULL;2;1111;2007;11;1;0;27/12/2007;NULL;NULL;1;200.00;40.00;2000.00;0.00;0.00;0.00;0.00;4;TVA_DHL_Mai2007.xls;27/12/2007;0;C;1;raji16;2007-12-27 14:51:48.64;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
863;NULL;2;1111;2007;11;1;0;27/12/2007;NULL;NULL;1;343168777.00;24129852.40;53270321.91;0.00;0.00;0.00;0.00;4;deduction TVA 10-07.xls;27/12/2007;0;C;1;nbouhaddioui_3375348;2007-12-27 17:59:45.224;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
864;NULL;2;1111;2007;11;1;0;27/12/2007;NULL;NULL;1;285084385.00;57016878.00;28754227.12;0.00;28262650.88;0.00;28262650.88;4;TVA CA 112007 fisc.xls;27/12/2007;0;D;1;cnater_3330751;2007-12-27 18:57:48.837;04/11/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
883;NULL;2;1111;2007;11;1;0;28/12/2007;NULL;NULL;1;16418824.00;1659466.00;628434.74;0.00;1031031.26;0.00;1031031.26;4;Tableau TVA Novembre 2007.xls;28/12/2007;0;D;1;nmajid_1084866;2007-12-28 16:23:46.787;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
884;NULL;2;1111;2007;11;1;0;28/12/2007;NULL;NULL;1;18249996.00;2572933.00;0.00;0.00;2572933.00;0.00;2572933.00;4;;28/12/2007;0;D;1;abahoujabour_1085109;2007-12-28 18:13:20.493;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
885;NULL;2;1111;2007;11;1;0;28/12/2007;NULL;NULL;1;83456860.00;16661882.00;18353425.00;0.00;0.00;0.00;0.00;4;Rupation_Tva_Dlarations_scbg_11-2007-impots.xls;28/12/2007;0;C;1;dmrini_1660911;2007-12-28 20:19:21.248;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
902;NULL;2;29;2007;11;1;2;09/01/2008;NULL;NULL;1;256.00;52.00;943.50;891.50;0.00;0.00;0.00;4;;09/01/2008;0;C;1;raji16;2008-01-09 18:52:31.044;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
903;NULL;2;29;2007;11;1;3;09/01/2008;NULL;NULL;1;200.00;40.00;0.00;0.00;40.00;0.00;52.00;4;;09/01/2008;0;D;1;raji16;2008-01-09 19:08:37.751;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
904;NULL;2;1111;2007;12;1;0;09/01/2008;NULL;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;50.00;4;;09/01/2008;0;D;1;raji16;2008-01-09 19:03:35.019;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
906;NULL;2;1111;2007;12;1;0;17/01/2008;NULL;NULL;1;2138350.00;427670.00;674726.16;0.00;0.00;0.00;0.00;4;TVA_DHL_Decembre2007.xls;17/01/2008;0;C;1;ykanche_1085486;2008-01-17 11:47:57.14;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
907;NULL;2;1111;2007;12;1;0;19/01/2008;NULL;NULL;1;10627775.49;2125556.00;7165544.20;0.00;0.00;0.00;0.00;4;t_tva 12-2007.xls;19/01/2008;0;C;1;beltifi_6140394;2008-01-19 10:32:15.983;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
909;NULL;2;1111;2007;12;1;0;25/01/2008;NULL;NULL;1;281294533.00;26935681.90;271155245.87;0.00;0.00;0.00;0.00;4;Declaration definitve 122007.xls;25/01/2008;0;C;1;felkhlifi_1640392;2008-01-25 17:08:02.948;16/12/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
910;NULL;2;1111;2007;12;1;0;25/01/2008;NULL;NULL;1;15358.74;1536.00;0.00;0.00;1536.00;0.00;1536.00;4;;25/01/2008;0;D;1;ibenhamani_3300463;2008-01-25 11:52:05.83;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
912;NULL;2;1111;2007;12;1;0;29/01/2008;NULL;NULL;1;316119183.00;22262485.70;47226597.43;0.00;0.00;0.00;0.00;4;TVA ductible 11-07.xls;29/01/2008;0;C;1;nbouhaddioui_3375348;2008-01-29 08:51:57.879;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
913;NULL;2;1111;2007;12;1;0;29/01/2008;NULL;NULL;1;6332035.00;885812.80;0.00;0.00;885812.80;0.00;885812.80;4;;29/01/2008;0;D;1;kanass_3300462;2008-01-29 10:26:46.256;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
914;NULL;2;1111;2007;12;1;0;29/01/2008;NULL;NULL;1;19216242.00;3843060.00;2101087.70;0.00;1741972.30;0.00;1741972.30;4;recup12.2007.pdf;29/01/2008;0;D;1;mlharaoui_1030709;2008-01-29 16:28:40.466;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
915;NULL;2;1111;2007;12;1;0;29/01/2008;NULL;NULL;1;138235775.00;27647156.00;7214347.24;0.00;20432808.76;0.00;20432808.76;4;TVA CA 12 2007 AFIS.XLS;29/01/2008;0;D;1;cnater_3330751;2008-01-29 18:55:12.253;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
22728;NULL;381;10;2021;1;1;0;NULL;NULL;NULL;1;0.00;0.00;0.00;0.00;0.00;0.00;500.00;0;NULL;NULL;0;N;1;raji16;2021-08-25 17:14:21.227;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
916;NULL;2;1111;2007;12;1;0;30/01/2008;NULL;NULL;1;17559729.20;2154127.87;752463.50;0.00;1401664.37;0.00;1401664.37;4;TABLEAU TVA Dembre 2007.xls;30/01/2008;0;D;1;nmajid_1084866;2008-01-30 16:10:26.408;16/12/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
917;NULL;2;1111;2007;12;1;0;31/01/2008;NULL;NULL;1;60449.57;11941.70;2988401.18;0.00;0.00;0.00;0.00;4;Fichier bribes.shs;31/01/2008;0;C;1;mbenhaddou_2220793;2008-01-31 11:27:30.466;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
918;NULL;2;1111;2007;12;1;0;31/01/2008;NULL;NULL;1;191421584.29;38381541.25;8732388.58;0.00;29649152.67;0.00;29649152.67;4;TABLEAU RECUPERATION TVA 12 2007.xls;31/01/2008;0;D;1;amahfoud_1660323;2008-01-31 12:37:27.639;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
919;NULL;2;1111;2007;12;1;0;31/01/2008;NULL;NULL;1;28337688.00;6009743.00;7248771.00;0.00;0.00;0.00;0.00;4;deduct_Dec_2007_cobomi_1050851.xls;31/01/2008;0;C;1;dmrini_1050851;2008-01-31 13:11:21.217;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
920;NULL;2;1111;2007;12;1;0;31/01/2008;NULL;NULL;1;126970150.00;30621143.00;21760093.00;0.00;8861050.00;0.00;8861050.00;4;;31/01/2008;0;D;1;dmrini_1660911;2008-01-31 13:05:25.821;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
921;NULL;2;29;2007;12;1;0;31/01/2008;NULL;NULL;1;4593925.70;688225.80;5242968.47;0.00;0.00;0.00;0.00;4;TVA MOIS 12-07.xls;31/01/2008;0;C;1;mlaissaoui_3315040;2008-01-31 16:28:13.205;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
923;NULL;21;1111;2008;1;1;0;18/02/2008;NULL;NULL;1;2140450.00;428090.00;751355.53;0.00;0.00;0.00;0.00;4;TVA_DHL_Janv2008.xls;18/02/2008;0;C;1;ykanche_1085486;2008-02-18 11:40:26.458;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
924;NULL;21;1111;2008;1;1;0;26/02/2008;NULL;NULL;1;354417208.00;24927871.90;50505814.41;0.00;0.00;0.00;0.00;4;TVA DEDUCTIBLE 12-2007.xls;26/02/2008;0;C;1;nbouhaddioui_3375348;2008-02-26 11:05:13.039;04/11/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
925;NULL;21;1111;2008;1;1;0;20/02/2008;NULL;NULL;1;10199851.13;2039970.00;6775125.75;0.00;0.00;0.00;0.00;4;t_tva 01-2008.xls;20/02/2008;0;C;1;beltifi_6140394;2008-02-20 14:56:55.619;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
